name,playcount,listeners,mbid,url,streamable,tags
The Supremes,13076200,1199015,d8392f05-fb39-402e-8e21-913f2b27b5c6,https://www.last.fm/music/The+Supremes,0,"soul, motown, 60s"
Twista,10619590,1195710,0bc858a1-3573-4216-9423-c96dd8c72919,https://www.last.fm/music/Twista,0,"rap, Hip-Hop, hip hop"
Him,70956325,1194058,8ceb3468-5cee-4948-9178-0dce86cfdf41,https://www.last.fm/music/Him,0,"Love Metal, Gothic Rock, rock"
Silverchair,26166745,1191432,b0799818-22cb-4564-8e68-3c410d0722ee,https://www.last.fm/music/Silverchair,0,"Grunge, rock, alternative rock"
Live,19795550,1190892,cba77ba2-862d-4cee-a8f6-d3f9daf7211c,https://www.last.fm/music/Live,0,"rock, alternative rock, alternative"
Atreyu,42682243,1184002,17e137fb-59e5-4fd7-af48-afc34995396c,https://www.last.fm/music/Atreyu,0,"metalcore, hardcore, metal"
The Band,20947178,1183430,a0ef7e1d-44ff-4039-9435-7d5fefdeecc9,https://www.last.fm/music/The+Band,0,"classic rock, rock, folk rock"
Kraftwerk,33635400,1181399,5700dcd4-c139-4f31-aa3e-6382b9af9032,https://www.last.fm/music/Kraftwerk,0,"electronic, synthpop, german"
Birdman,6497858,1180826,dcf5807c-ef1f-4291-b452-6824080ecac4,https://www.last.fm/music/Birdman,0,"Hip-Hop, rap, Dirty South"
Trivium,64587874,1180521,1f5ff245-2837-4d4a-a609-e93e544478c3,https://www.last.fm/music/Trivium,0,"metalcore, thrash metal, metal"
Doves,21156436,1179905,9de8f66e-3cd1-4f11-8328-38200f0612b0,https://www.last.fm/music/Doves,0,"indie, indie rock, britpop"
My Morning Jacket,29901506,1175186,ea5883b7-68ce-48b3-b115-61746ea53b8c,https://www.last.fm/music/My+Morning+Jacket,0,"indie, indie rock, Alt-country"
The Presidents of the United States of America,14693647,1173296,7509421d-1074-442f-be8f-b526167afcb3,https://www.last.fm/music/The+Presidents+of+the+United+States+of+America,0,"rock, alternative, alternative rock"
Jordin Sparks,13250648,1172934,5508631d-697f-4839-a669-06637e5bcb90,https://www.last.fm/music/Jordin+Sparks,0,"pop, rnb, female vocalists"
Donovan,16019821,1172000,d03a507f-4b3f-4188-8635-52ef78338e23,https://www.last.fm/music/Donovan,0,"folk, singer-songwriter, 60s"
Eddie Vedder,35931759,1171135,1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,https://www.last.fm/music/Eddie+Vedder,0,"singer-songwriter, Grunge, rock"
Digitalism,25899918,1170379,7b52603c-a84c-4a76-8dc8-899bb4dd9fa7,https://www.last.fm/music/Digitalism,0,"electronic, electro, dance"
Perry Como,8529581,1169294,0182474b-8a1d-46d0-9d0f-e6df353335ea,https://www.last.fm/music/Perry+Como,0,"jazz, oldies, 50s"
The Yardbirds,11411541,1169045,191de76f-a224-445d-b041-54df16d65bf7,https://www.last.fm/music/The+Yardbirds,0,"classic rock, blues rock, 60s"
J Balvin,37923974,1168612,5bdeb32d-56a5-4b6d-a768-264101fa0a0a,https://www.last.fm/music/J+Balvin,0,"mierda, Brutal Death Metal, shit"
Philip Glass,28518001,1164179,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,https://www.last.fm/music/Philip+Glass,0,"minimalism, Classical, contemporary classical"
Elvis Costello,21534408,1163969,8a338e06-d182-46f2-bd16-30a09bc840ba,https://www.last.fm/music/Elvis+Costello,0,"rock, new wave, singer-songwriter"
Lamb,23247563,1161718,d0cd81a5-0d64-404e-9bd3-932c019694b3,https://www.last.fm/music/Lamb,0,"trip-hop, electronic, chillout"
Bob Sinclar,11022539,1159213,f9ab44f1-7b19-4ecb-830c-403abcf36cd1,https://www.last.fm/music/Bob+Sinclar,0,"House, dance, electronic"
B.B. King,18344730,1157706,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,https://www.last.fm/music/B.B.+King,0,"blues, guitar, blues rock"
Styx,14111870,1157096,835a6d9c-fea0-4a71-ae52-9c4da946433a,https://www.last.fm/music/Styx,0,"classic rock, rock, Progressive rock"
Elbow,31707200,1155376,3cb3928a-526c-4a3d-93c5-53315fa9bde0,https://www.last.fm/music/Elbow,0,"indie, seen live, alternative"
Trapt,17580129,1153894,8876c0be-ccff-4d46-aa91-7f935a3b3b6b,https://www.last.fm/music/Trapt,0,"rock, alternative rock, alternative"
Hilary Duff,25101512,1153456,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,https://www.last.fm/music/Hilary+Duff,0,"pop, female vocalists, dance"
Noah and the Whale,25476669,1152351,917bc621-ad02-477d-9308-a0304c5f9727,https://www.last.fm/music/Noah+and+the+Whale,0,"folk, indie, indie folk"
Theory of a Deadman,23133866,1149915,183e636e-d41c-43fe-a428-8a034eb20c7b,https://www.last.fm/music/Theory+of+a+Deadman,0,"rock, alternative rock, post-grunge"
ATB,30011079,1149371,22a096ef-c70d-4d70-ae19-4fc2412d4986,https://www.last.fm/music/ATB,0,"trance, electronic, dance"
Enigma,37804308,1148431,f1d1df24-91af-4d27-83a4-9b4ad29b37eb,https://www.last.fm/music/Enigma,0,"new age, ambient, electronic"
UB40,13385112,1148059,7113aab7-628f-4050-ae49-dbecac110ca8,https://www.last.fm/music/UB40,0,"reggae, 80s, pop"
Hooverphonic,27069489,1147674,62dc94cc-f611-4345-87cb-b914796a4a45,https://www.last.fm/music/Hooverphonic,0,"trip-hop, electronic, chillout"
Savage Garden,16102239,1147005,a871fd87-50f7-4032-b06d-da56779edcce,https://www.last.fm/music/Savage+Garden,0,"pop, 90s, australian"
Le Tigre,19398487,1144988,955838b6-ba6c-452f-9642-0ab68bfac926,https://www.last.fm/music/Le+Tigre,0,"indie, electronic, riot grrrl"
Toni Braxton,13175206,1144236,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,https://www.last.fm/music/Toni+Braxton,0,"rnb, soul, female vocalists"
Hinder,18337237,1143476,b2704b11-9e3f-4785-abbd-4191653113a8,https://www.last.fm/music/Hinder,0,"rock, alternative rock, post-grunge"
Kodaline,23475515,1142554,74aab3b7-93a5-473c-a729-f975234c58b6,https://www.last.fm/music/Kodaline,0,"indie rock, alternative, irish"
Howard Shore,52020732,1141392,9b58672a-e68e-4972-956e-a8985a165a1f,https://www.last.fm/music/Howard+Shore,0,"Soundtrack, Classical, instrumental"
City and Colour,56640682,1140927,b1003bf1-25b8-41f4-a783-36060f987913,https://www.last.fm/music/City+and+Colour,0,"acoustic, indie, singer-songwriter"
Tinie Tempah,13765012,1140207,3cce3d37-d44f-46a2-b1e3-cd7247d5015c,https://www.last.fm/music/Tinie+Tempah,0,"Hip-Hop, Grime, rap"
Joss Stone,19067747,1136629,dbbc47a5-1338-4830-9298-a8d0b11c0a46,https://www.last.fm/music/Joss+Stone,0,"soul, female vocalists, jazz"
Sly & The Family Stone,14869874,1135651,b7ec4c54-1f93-4bf2-957f-7b9921ab84ea,https://www.last.fm/music/Sly+&+The+Family+Stone,0,"funk, soul, rhythm and blues"
The Naked and Famous,30068117,1134650,216a7b44-3846-494c-93f5-f2d4d9b95b36,https://www.last.fm/music/The+Naked+and+Famous,0,"indie, electronic, indie pop"
Buddy Holly,14931956,1130372,d352f5dd-3023-4565-a7bb-52396bf8821d,https://www.last.fm/music/Buddy+Holly,0,"rockabilly, Rock and Roll, 50s"
Annie Lennox,12518719,1128906,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,https://www.last.fm/music/Annie+Lennox,0,"female vocalists, pop, 80s"
Rilo Kiley,37001878,1124821,eaf6a7ca-105d-4a94-ba02-8c3e4040319a,https://www.last.fm/music/Rilo+Kiley,0,"indie, female vocalists, indie rock"
Tom Jones,10385798,1123937,79d26f81-e2ff-4708-b5db-459c280c9eec,https://www.last.fm/music/Tom+Jones,0,"pop, oldies, classic rock"
George Ezra,24159677,1123579,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,https://www.last.fm/music/George+Ezra,0,"indie, folk, singer-songwriter"
Cheap Trick,12514132,1122387,9f870653-72b0-4c6d-8c59-439a95963e09,https://www.last.fm/music/Cheap+Trick,0,"classic rock, rock, power pop"
The Maccabees,25261332,1120543,9b458fd2-49fb-487a-bdc5-57f5d3d62dd1,https://www.last.fm/music/The+Maccabees,0,"indie, indie rock, seen live"
The Stranglers,15762982,1120165,a96d82a0-cdca-40bf-b4c8-3d7ec178d85b,https://www.last.fm/music/The+Stranglers,0,"new wave, post-punk, punk"
RJD2,30279023,1119810,1a120ec5-35b3-4f3e-aa49-7201550d9feb,https://www.last.fm/music/RJD2,0,"Hip-Hop, electronic, trip-hop"
Martin Solveig,11669331,1119232,06db73fd-57e2-4a6f-bcd3-699fb7bb7af4,https://www.last.fm/music/Martin+Solveig,0,"House, electronic, dance"
The Calling,11469450,1118250,29eb4497-0bd8-4126-abdf-d8007326ee8b,https://www.last.fm/music/The+Calling,0,"rock, alternative rock, alternative"
Public Enemy,18179586,1116904,bf2e15d0-4b77-469e-bfb4-f8414415baca,https://www.last.fm/music/Public+Enemy,0,"Hip-Hop, rap, hip hop"
Everclear,13977956,1112812,3604c99d-c146-4276-aa0c-9376d333aeb8,https://www.last.fm/music/Everclear,0,"rock, alternative, alternative rock"
Nouvelle Vague,33507089,1108969,b017a7ae-e5ee-4675-bb13-c83346134971,https://www.last.fm/music/Nouvelle+Vague,0,"Bossa Nova, french, female vocalists"
Everything But the Girl,16169147,1102163,959cf5bf-ee29-4af6-a85a-0b480181d988,https://www.last.fm/music/Everything+But+the+Girl,0,"electronic, trip-hop, chillout"
The Streets,29572804,1101919,a02224a7-c738-4df0-9173-ac805788b895,https://www.last.fm/music/The+Streets,0,"Hip-Hop, british, seen live"
Collective Soul,14476908,1098537,aa266ac7-d919-4132-982e-76cbd95591a7,https://www.last.fm/music/Collective+Soul,0,"rock, alternative rock, alternative"
Rita Ora,22937429,1098416,c9dd033c-0270-463c-b3ec-f4b7712486fe,https://www.last.fm/music/Rita+Ora,0,"pop, female vocalists, dance"
Rancid,43044599,1097471,24f8d8a5-269b-475c-a1cb-792990b0b2ee,https://www.last.fm/music/Rancid,0,"punk, punk rock, ska punk"
Commodores,8491663,1095326,fd525564-a737-47d7-875c-ad810d89c9a9,https://www.last.fm/music/Commodores,0,"soul, funk, 70s"
"Crosby, Stills, Nash & Young",14560524,1095056,46a782ea-4308-476b-abd1-a91b197f3037,"https://www.last.fm/music/Crosby,+Stills,+Nash+&+Young",0,"classic rock, folk rock, folk"
Chamillionaire,10857140,1094945,4fbc55bb-61be-4eb7-b4b4-c08c68b4e060,https://www.last.fm/music/Chamillionaire,0,"rap, Hip-Hop, Dirty South"
Amy Macdonald,26786185,1094527,6aa40207-fec8-43a7-991d-b872a42def05,https://www.last.fm/music/Amy+Macdonald,0,"female vocalists, singer-songwriter, indie"
Silversun Pickups,33058940,1094266,b5bd9f88-962e-4730-84a7-795592ba42e8,https://www.last.fm/music/Silversun+Pickups,0,"indie rock, indie, alternative"
Twisted Sister,12799720,1091775,c6122fee-089f-41c4-a34f-e5f7e5607b05,https://www.last.fm/music/Twisted+Sister,0,"hard rock, heavy metal, hair metal"
Saliva,14686332,1091773,6e650a01-6489-4dc8-85e1-8ec809dd72a2,https://www.last.fm/music/Saliva,0,"hard rock, rock, Nu Metal"
Roxy Music,20255204,1089974,331ce348-1b08-40b9-8ed7-0763b92bd003,https://www.last.fm/music/Roxy+Music,0,"glam rock, new wave, rock"
Semisonic,9469317,1089968,3037bd18-0079-4e4b-9ce1-758689e210d8,https://www.last.fm/music/Semisonic,0,"rock, alternative, alternative rock"
Patrick Watson,22068234,1086536,592da4c4-9618-4a1a-a944-e60c05c39037,https://www.last.fm/music/Patrick+Watson,0,"indie, singer-songwriter, seen live"
Xzibit,10134538,1085433,9e839dc3-55f3-4492-ad0e-a1a2e84275e2,https://www.last.fm/music/Xzibit,0,"rap, Hip-Hop, Gangsta Rap"
Children of Bodom,76194502,1084596,f57e14e4-b030-467c-b202-539453f504ec,https://www.last.fm/music/Children+of+Bodom,0,"Melodic Death Metal, metal, death metal"
Culture Club,8862748,1082876,81435053-e1a2-48a4-adfd-e89f310c7b38,https://www.last.fm/music/Culture+Club,0,"80s, new wave, pop"
Ólafur Arnalds,36599131,1081693,6655955b-1c1e-4bcb-84e4-81bcd9efab30,https://www.last.fm/music/%C3%93lafur+Arnalds,0,"ambient, instrumental, icelandic"
Jack White,28095063,1080254,3ae2fb37-8a23-429d-9920-bac811c4fc22,https://www.last.fm/music/Jack+White,0,"rock, blues, singer-songwriter"
The Veronicas,25314059,1079717,fd1baeb3-0ee9-4838-b4c7-615c78d68d10,https://www.last.fm/music/The+Veronicas,0,"pop rock, pop, female vocalists"
Devo,21070497,1079668,d2db1078-c170-4e22-b261-14f3ad60a690,https://www.last.fm/music/Devo,0,"new wave, post-punk, 80s"
The Lonely Island,32429303,1079646,028e1863-cab4-4a3d-9dd9-91c682c91005,https://www.last.fm/music/The+Lonely+Island,0,"comedy, rap, Hip-Hop"
Simply Red,15535515,1078288,a9100753-f539-43cf-bcc9-579566fb512e,https://www.last.fm/music/Simply+Red,0,"pop, 80s, soul"
The Darkness,15908370,1077791,81df2271-03a1-46a3-bb30-cce187235312,https://www.last.fm/music/The+Darkness,0,"rock, hard rock, glam rock"
The Pogues,20097316,1077654,d41a6875-b626-4c0f-89a1-aecb643d29ff,https://www.last.fm/music/The+Pogues,0,"irish, folk, punk"
Ashanti,9316425,1076572,b0e304ab-ab52-4e4c-bff5-eb0dff0b3d09,https://www.last.fm/music/Ashanti,0,"rnb, female vocalists, soul"
Vangelis,27521431,1072328,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,https://www.last.fm/music/Vangelis,0,"electronic, new age, ambient"
Nicole Scherzinger,14399212,1071209,0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,https://www.last.fm/music/Nicole+Scherzinger,0,"pop, rnb, female vocalists"
Gossip,23726426,1070845,88bbc272-5ce9-4f17-ab72-9dc7fd6ba86b,https://www.last.fm/music/Gossip,0,"indie, indie rock, female vocalists"
Biffy Clyro,50122151,1068216,892500b7-09a6-4049-ba92-2d192dd70563,https://www.last.fm/music/Biffy+Clyro,0,"seen live, alternative rock, rock"
Nightmares on Wax,18885723,1066794,b8c5cc4f-239f-4e02-b46f-b040b77c2030,https://www.last.fm/music/Nightmares+on+Wax,0,"trip-hop, chillout, downtempo"
Washed Out,32013487,1066627,74a30f2a-dae6-4e99-8a75-cb0f93b31aa6,https://www.last.fm/music/Washed+Out,0,"chillwave, electronic, Lo-Fi"
Chris Cornell,19095013,1065715,cbf9738d-8f81-4a92-bc64-ede09341652d,https://www.last.fm/music/Chris+Cornell,0,"rock, Grunge, alternative rock"
Télépopmusik,15641356,1065208,265f242e-cf4e-4fbe-a3fe-43112387172f,https://www.last.fm/music/T%C3%A9l%C3%A9popmusik,0,"electronic, chillout, trip-hop"
Dinosaur Jr.,34548489,1065100,77c167d2-4965-4421-830a-9815e4956475,https://www.last.fm/music/Dinosaur+Jr.,0,"alternative, indie rock, seen live"
Chris Rea,12766629,1064133,c707b37e-cb5c-4694-be4d-46beefcb2475,https://www.last.fm/music/Chris+Rea,0,"rock, blues, classic rock"
Switchfoot,26831725,1063548,ff865aa0-4603-4f79-ae8b-8735332e2cfa,https://www.last.fm/music/Switchfoot,0,"rock, alternative, alternative rock"
Suzanne Vega,13486427,1063428,cf119120-7df5-47d7-9dec-49f8837a4e40,https://www.last.fm/music/Suzanne+Vega,0,"female vocalists, singer-songwriter, folk"
José Feliciano,5692100,1062858,3c004c98-aab6-4b63-a2df-e07c98e73b0a,https://www.last.fm/music/Jos%C3%A9+Feliciano,0,"latin, folk, singer-songwriter"
Ratatat,50630726,1062764,f467181e-d5e0-4285-b47e-e853dcc89ee7,https://www.last.fm/music/Ratatat,0,"electronic, instrumental, indie"
The Jam,19589994,1062752,23228f18-01d5-493e-94ce-cfcde82a8db2,https://www.last.fm/music/The+Jam,0,"punk, mod, new wave"
Motion City Soundtrack,35437138,1062378,190e78ac-8f44-4bf1-a4ff-95ed9376ad9e,https://www.last.fm/music/Motion+City+Soundtrack,0,"seen live, pop punk, emo"
Anthrax,32302964,1061965,b616d6f0-ec1f-4c69-8a79-12a97ece7372,https://www.last.fm/music/Anthrax,0,"thrash metal, metal, heavy metal"
Vince Staples,55104136,1059360,78e854b8-9713-4ff2-9218-6b3784893bff,https://www.last.fm/music/Vince+Staples,0,"Hip-Hop, rap, seen live"
Clap Your Hands Say Yeah,21455307,1059000,4b2d6a23-034d-4a29-9bb9-d2462796da4e,https://www.last.fm/music/Clap+Your+Hands+Say+Yeah,0,"indie, indie rock, seen live"
Guano Apes,33935914,1058946,66da25f9-1534-4dd1-b88c-718bc24e1ccd,https://www.last.fm/music/Guano+Apes,0,"rock, alternative rock, alternative"
Craig David,13163168,1058622,89e39f67-65cc-4f90-b145-b1b56c209f8a,https://www.last.fm/music/Craig+David,0,"rnb, pop, soul"
The Subways,24199491,1057649,20e264d7-b4d5-4e49-8931-a9c67ff07f04,https://www.last.fm/music/The+Subways,0,"indie rock, indie, seen live"
The Tallest Man on Earth,37502913,1056567,7e35659f-f3bb-4c28-bcf5-47bd5cfa2bca,https://www.last.fm/music/The+Tallest+Man+on+Earth,0,"folk, singer-songwriter, acoustic"
Madness,17930728,1055711,5f58803e-8c4c-478e-8b51-477f38483ede,https://www.last.fm/music/Madness,0,"ska, 80s, british"
Parov Stelar,44384739,1054927,fe1a873d-2000-4789-a895-4187fe756203,https://www.last.fm/music/Parov+Stelar,0,"nu-jazz, electronic, downtempo"
Barry White,11815213,1053893,b904d624-9e05-4398-8f4f-88fbcf022f79,https://www.last.fm/music/Barry+White,0,"soul, funk, Disco"
Machine Head,40829790,1051295,ccd57217-fe4b-406d-8e20-567d25120338,https://www.last.fm/music/Machine+Head,0,"thrash metal, metal, groove metal"
Mastodon,66297555,1046140,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,https://www.last.fm/music/Mastodon,0,"Progressive metal, metal, Sludge"
The Moody Blues,15082685,1046095,774666d2-2064-4d6c-856c-f8cda0aaf9f0,https://www.last.fm/music/The+Moody+Blues,0,"classic rock, Progressive rock, rock"
J Dilla,49922290,1043094,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,https://www.last.fm/music/J+Dilla,0,"Hip-Hop, instrumental hip-hop, underground hip-hop"
Friendly Fires,22206376,1041147,ef656595-bbe8-4386-8953-be8df9f54472,https://www.last.fm/music/Friendly+Fires,0,"electronic, indie, seen live"
Ben Folds,28334138,1040957,51b7f46f-6c0f-46f2-9496-08c9ec2624d4,https://www.last.fm/music/Ben+Folds,0,"singer-songwriter, seen live, indie"
Daniel Powter,8358684,1039119,32cfbaf8-87aa-466b-9c1a-331ad9075ea2,https://www.last.fm/music/Daniel+Powter,0,"pop, singer-songwriter, alternative"
Aloe Blacc,12046594,1037094,4bf89e02-6c30-4603-9f6a-52619b1bea1a,https://www.last.fm/music/Aloe+Blacc,0,"soul, Hip-Hop, Neo-Soul"
Take That,19135303,1036786,24d2505b-388c-46cc-8a64-48223ea6d78d,https://www.last.fm/music/Take+That,0,"pop, britpop, british"
Nero,21914715,1032243,eb6f3590-7c5b-47f9-8251-bfac71d94d34,https://www.last.fm/music/Nero,0,"dubstep, Drum and bass, electronic"
Ja Rule,8123854,1031169,b504f625-4ef6-4a5a-81e8-870a61e8dc9c,https://www.last.fm/music/Ja+Rule,0,"rap, Hip-Hop, hip hop"
Nada Surf,23093075,1030075,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,https://www.last.fm/music/Nada+Surf,0,"indie, seen live, indie rock"
Lloyd Banks,8161973,1029765,8a6ccf62-b8fa-46d7-87df-f2dd14e6280d,https://www.last.fm/music/Lloyd+Banks,0,"rap, Hip-Hop, G-Unit"
Fuel,11971168,1028875,f3a278e2-0b20-4f99-8acd-0931df3cbffd,https://www.last.fm/music/Fuel,0,"rock, alternative rock, alternative"
Erasure,16402169,1028213,43b58c98-3779-4b04-9a23-1c95cca3a145,https://www.last.fm/music/Erasure,0,"80s, synthpop, new wave"
Eagle-Eye Cherry,8321155,1027761,4a5777b3-f55b-437c-8b23-d9ee7791c7fc,https://www.last.fm/music/Eagle-Eye+Cherry,0,"rock, pop, alternative"
Boyz II Men,9873824,1027626,b42eca0f-9381-43db-badb-1cba080a7dc2,https://www.last.fm/music/Boyz+II+Men,0,"rnb, soul, 90s"
Bobby Darin,8829132,1027495,1f223eed-aa38-49da-9e76-62ab3adc2e04,https://www.last.fm/music/Bobby+Darin,0,"jazz, swing, oldies"
Velvet Revolver,16270509,1026676,3a528006-1429-47f4-ae9b-2ea95343e16a,https://www.last.fm/music/Velvet+Revolver,0,"hard rock, rock, alternative rock"
Adam Lambert,30419753,1025325,e942594a-91cc-427a-8beb-6815c28e9254,https://www.last.fm/music/Adam+Lambert,0,"pop, rock, glam"
Mike Oldfield,26789920,1021720,a1684a49-feaa-4150-b758-d9412fc59f12,https://www.last.fm/music/Mike+Oldfield,0,"Progressive rock, new age, instrumental"
Yo Gotti,8057022,1021131,b02ec63e-e78d-43e5-a594-462e95036e8d,https://www.last.fm/music/Yo+Gotti,0,"rap, Dirty South, Hip-Hop"
Spin Doctors,7006173,1019792,1bcb61f3-ca9c-4a26-b16e-0547ad6c21be,https://www.last.fm/music/Spin+Doctors,0,"rock, alternative rock, 90s"
Antonín Dvořák,10211619,1016254,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,https://www.last.fm/music/Anton%C3%ADn+Dvo%C5%99%C3%A1k,0,"Classical, romantic, Czech"
Dope,23401645,1015805,c48ff56b-0a0e-453c-be56-741d47c33056,https://www.last.fm/music/Dope,0,"industrial metal, Nu Metal, metal"
Luther Vandross,8755208,1015529,816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe,https://www.last.fm/music/Luther+Vandross,0,"soul, rnb, male vocalists"
Kenny Chesney,16069561,1015020,5dca4d22-d6c8-4e70-8ca1-4543e43353c7,https://www.last.fm/music/Kenny+Chesney,0,"country, Kenny Chesney, modern country"
Édith Piaf,17344543,1013195,4f8ef4a3-40fa-46b5-8773-97686a8424f4,https://www.last.fm/music/%C3%89dith+Piaf,0,"french, chanson, female vocalists"
Omarion,6612862,1012153,3ca09fae-fdee-4771-bab9-244708515a98,https://www.last.fm/music/Omarion,0,"rnb, Hip-Hop, Omarion"
Orchestral Manoeuvres in the Dark,16533679,1012131,6d072aa8-c851-49c5-92f9-cbca05f4bed9,https://www.last.fm/music/Orchestral+Manoeuvres+in+the+Dark,0,"new wave, 80s, synthpop"
Stevie Ray Vaughan,14366495,1008981,f5426431-f490-4678-ad44-a75c71097bb4,https://www.last.fm/music/Stevie+Ray+Vaughan,0,"blues, blues rock, guitar"
The Rapture,16652003,1007478,3f7b73d1-c978-4f9a-819a-a00b909c5d62,https://www.last.fm/music/The+Rapture,0,"indie, electronic, indie rock"
Harry Nilsson,12408126,1007210,e5963d26-01fa-40f5-b200-e0127f410a45,https://www.last.fm/music/Harry+Nilsson,0,"singer-songwriter, classic rock, rock"
